857110.3,Streptococcus mutans B,,857110,131567;2;1783272;1239;91061;186826;1300;1301;1309;857110,cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans;Streptococcus mutans B,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,WGS,B,,,,,,,,,,,,,,,,, ,,,Good,2013-02-11T00:00:00Z,23228887,,PRJNA49843,SAMN02429070,GCA_000339555.1,,AHTB00000000,,WGS,Illumina GAII single end reads,50x,Velvet v. 0.7.55,,,111,1948124,36.8,15,46070,28,3,,1887,99.6,99.1,,100,,oral cavity,,1990,1990,,Iceland,Europe,Iceland,,"Human, Homo sapiens",Human,,,,Human,,,,,Streptococcus mutans B genome sequencing project.,2014-12-08T22:13:31.061Z,2015-03-16T03:17:09.594Z
857109.4,Streptococcus mutans SM4,,857109,131567;2;1783272;1239;91061;186826;1300;1301;1309;857109,cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans;Streptococcus mutans SM4,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,WGS,SM4,,,,,,,,,,,,,,,,, ,,,Good,2013-02-11T00:00:00Z,23228887,,PRJNA49845,SAMN02428980,GCA_000340135.1,,AHTC00000000,,WGS,Illumina GAII single end reads,50x,Velvet v. 0.7.55,,,152,1977578,36.8,18,40532,28,3,,1899,99.6,99.2,,100,,oral cavity,,2001,2001,,China,Asia,China: Hong Kong,,"Human, Homo sapiens",Human,,,,Human,,,,,Streptococcus mutans SM4 genome sequencing project.,2014-12-08T22:13:31.594Z,2015-03-16T03:17:09.594Z
857108.3,Streptococcus mutans SM1,,857108,131567;2;1783272;1239;91061;186826;1300;1301;1309;857108,cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans;Streptococcus mutans SM1,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,WGS,SM1,,,,,,,,,,,,,,,,, ,,,Good,2013-02-11T00:00:00Z,23228887,,PRJNA49847,SAMN02428981,GCA_000339575.1,,AHTD00000000,,WGS,Illumina GAII single end reads,50x,Velvet v. 0.7.55,,,114,1994929,36.8,14,45398,27,3,,1931,99.5,98.8,,100,,oral cavity,,2001,2001,,China,Asia,China: Hong Kong,,"Human, Homo sapiens",Human,,,,Human,,,,,Streptococcus mutans SM1 genome sequencing project.,2014-12-08T22:13:31.585Z,2015-03-16T03:17:09.594Z
857107.3,Streptococcus mutans 24,,857107,131567;2;1783272;1239;91061;186826;1300;1301;1309;857107,cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans;Streptococcus mutans 24,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,WGS,24,,,,,,,,,,,,,,,,, ,,,Good,2013-02-11T00:00:00Z,23228887,,PRJNA49849,SAMN02428934,GCA_000340155.1,,AHTE00000000,,WGS,Illumina GAII single end reads,50x,Velvet v. 0.7.55,,,119,2013675,36.8,16,40274,28,3,,1946,99.8,99.3,,100,,oral cavity,,1990,1990,,Iceland,Europe,Iceland,,"Human, Homo sapiens",Human,,,,Human,,,,,Streptococcus mutans 24 genome sequencing project.,2014-12-08T22:13:30.930Z,2015-03-16T03:17:09.594Z
1225187.3,Streptococcus mutans B05Sm11,,1225187,131567;2;1783272;1239;91061;186826;1300;1301;1309;1225187,cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans;Streptococcus mutans B05Sm11,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,WGS,B05Sm11,,,,,,,,,,,,,,,,, ,,,Good,2014-01-24T00:00:00Z,,,PRJNA173247,SAMN02641534,GCA_000522565.1,,ALYO00000000,,WGS,Illumina HiSeq,100.0x,ABySS v. 1.2.7,,,53,2036366,37,6,92255,56,12,,1954,99.8,98.3,0.8,100,,oral cavity,,2003,2003,,USA,,United States,,"Human, Homo sapiens",Human,,,,Human,,,,,Genome comparisons of S. mutans oral strains from children with or without severe early childhood caries.,2014-12-08T22:13:31.081Z,2015-03-16T03:17:09.594Z
1225188.3,Streptococcus mutans B13Sm1,,1225188,131567;2;1783272;1239;91061;186826;1300;1301;1309;1225188,cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans;Streptococcus mutans B13Sm1,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,WGS,B13Sm1,,,,,,,,,,,,,,,,, ,,,Good,2014-01-24T00:00:00Z,,,PRJNA173248,SAMN02641535,GCA_000522585.1,,ALYP00000000,,WGS,Illumina HiSeq,100.0x,ABySS v. 1.2.7,,,46,2151929,36.8,6,134266,64,18,,2062,99.8,99,2.2,100,,oral cavity,,2003,2003,,USA,,United States,,"Human, Homo sapiens",Human,,,,Human,,,,,Genome comparisons of S. mutans oral strains from children with or without severe early childhood caries.,2014-12-08T22:13:31.199Z,2015-03-16T03:17:09.594Z
1225189.3,Streptococcus mutans B12Sm1,,1225189,131567;2;1783272;1239;91061;186826;1300;1301;1309;1225189,cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans;Streptococcus mutans B12Sm1,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,WGS,B12Sm1,,,,,,,,,,,,,,,,, ,,,Good,2014-01-24T00:00:00Z,,,PRJNA173249,SAMN02641536,GCA_000522605.1,,ALYQ00000000,,WGS,Illumina HiSeq,100.0x,ABySS v. 1.2.7,,,91,2173582,36.9,11,67744,54,12,,2088,99.9,98.3,2.9,100,,oral cavity,,2003,2003,,USA,,United States,,"Human, Homo sapiens",Human,,,,Human,,,,,Genome comparisons of S. mutans oral strains from children with or without severe early childhood caries.,2014-12-08T22:13:31.190Z,2015-03-16T03:17:09.594Z
1225190.3,Streptococcus mutans B084SM-A,,1225190,131567;2;1783272;1239;91061;186826;1300;1301;1309;1225190,cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans;Streptococcus mutans B084SM-A,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,WGS,B084SM-A,,,,,,,,,,,,,,,,, ,,,Good,2014-01-24T00:00:00Z,,,PRJNA173250,SAMN02641537,GCA_000522625.1,,ALYR00000000,,WGS,Illumina HiSeq,100.0x,ABySS v. 1.2.7,,,61,2048211,36.9,8,92931,58,18,,1961,99.9,99.5,,100,,oral cavity,,2008,2008,,USA,,United States,,"Human, Homo sapiens",Human,,,,Human,,,,,Genome comparisons of S. mutans oral strains from children with or without severe early childhood caries.,2014-12-08T22:13:31.118Z,2015-03-16T03:17:09.594Z
1225191.3,Streptococcus mutans B107SM-B,,1225191,131567;2;1783272;1239;91061;186826;1300;1301;1309;1225191,cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans;Streptococcus mutans B107SM-B,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,WGS,B107SM-B,,,,,,,,,,,,,,,,, ,,,Good,2014-01-24T00:00:00Z,,,PRJNA173251,SAMN02641538,GCA_000522645.1,,ALYS00000000,,WGS,Illumina HiSeq,100.0x,BySS v. 1.2.7,,,57,2102707,36.8,7,106823,50,7,,2011,99.6,96.4,6.3,100,,oral cavity,,2009,2009,,USA,,United States,,"Human, Homo sapiens",Human,,,,Human,,,,,Genome comparisons of S. mutans oral strains from children with or without severe early childhood caries.,2014-12-08T22:13:31.145Z,2015-03-16T03:17:09.594Z
1225192.3,Streptococcus mutans B07Sm2,,1225192,131567;2;1783272;1239;91061;186826;1300;1301;1309;1225192,cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans;Streptococcus mutans B07Sm2,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,WGS,B07Sm2,,,,,,,,,,,,,,,,, ,,,Good,2014-01-24T00:00:00Z,,,PRJNA173252,SAMN02641539,GCA_000522665.1,,ALYT00000000,,WGS,Illumina HiSeq,100.0x,ABySS v. 1.2.7,,,49,2222263,36.7,10,89728,55,9,,2138,99.8,97.3,8.8,100,,oral cavity,,2003,2003,,USA,,United States,,"Human, Homo sapiens",Human,,,,Human,,,,,Genome comparisons of S. mutans oral strains from children with or without severe early childhood caries.,2014-12-08T22:13:31.100Z,2015-03-16T03:17:09.594Z
1225193.3,Streptococcus mutans B09Sm1,,1225193,131567;2;1783272;1239;91061;186826;1300;1301;1309;1225193,cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans;Streptococcus mutans B09Sm1,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,WGS,B09Sm1,,,,,,,,,,,,,,,,, ,,,Good,2014-01-24T00:00:00Z,,,PRJNA173254,SAMN02641540,GCA_000522685.1,,ALYU00000000,,WGS,Illumina HiSeq,100.0x,ABySS v. 1.2.7,,,106,2154480,37,12,53733,50,24,,2065,99.8,97.6,4.9,100,,oral cavity,,2003,2003,,USA,,United States,,"Human, Homo sapiens",Human,,,,Human,,,,,Genome comparisons of S. mutans oral strains from children with or without severe early childhood caries.,2014-12-08T22:13:31.127Z,2015-03-16T03:17:09.594Z
1225194.3,Streptococcus mutans B24Sm2,,1225194,131567;2;1783272;1239;91061;186826;1300;1301;1309;1225194,cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans;Streptococcus mutans B24Sm2,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,WGS,B24Sm2,,,,,,,,,,,,,,,,, ,,,Good,2014-01-24T00:00:00Z,,,PRJNA173255,SAMN02641541,GCA_000522705.1,,ALYV00000000,,WGS,Illumina HiSeq,100.0x,ABySS v. 1.2.7,,,63,2289140,36.7,8,89260,57,15,,2171,99.6,96.5,4.9,100,,oral cavity,,2004,2004,,USA,,United States,,"Human, Homo sapiens",Human,,,,Human,,,,,Genome comparisons of S. mutans oral strains from children with or without severe early childhood caries.,2014-12-08T22:13:31.228Z,2015-03-16T03:17:09.594Z
1225195.3,Streptococcus mutans B102SM-B,,1225195,131567;2;1783272;1239;91061;186826;1300;1301;1309;1225195,cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans;Streptococcus mutans B102SM-B,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,WGS,B102SM-B,,,,,,,,,,,,,,,,, ,,,Good,2014-01-24T00:00:00Z,,,PRJNA173256,SAMN02641542,GCA_000522725.1,,ALYW00000000,,WGS,Illumina HiSeq,100.0x,ABySS v. 1.2.7,,,104,2095204,36.8,16,49104,46,12,,2027,99.4,98,2.2,100,,oral cavity,,2009,2009,,USA,,United States,,"Human, Homo sapiens",Human,,,,Human,,,,,Genome comparisons of S. mutans oral strains from children with or without severe early childhood caries.,2014-12-08T22:13:31.136Z,2015-03-16T03:17:09.594Z
1225196.3,Streptococcus mutans B112SM-A,,1225196,131567;2;1783272;1239;91061;186826;1300;1301;1309;1225196,cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans;Streptococcus mutans B112SM-A,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,WGS,B112SM-A,,,,,,,,,,,,,,,,, ,,,Poor,2014-01-24T00:00:00Z,,,PRJNA173257,SAMN02641543,GCA_000522745.1,,ALYX00000000,,WGS,Illumina HiSeq,100.0x,ABySS v. 1.2.7,,,44,2259163,37.1,6,141709,57,15,,2130,99.9,95.9,15.1,100,High CheckM contamination score,oral cavity,,2009,2009,,USA,,United States,,"Human, Homo sapiens",Human,,,,Human,,,,,Genome comparisons of S. mutans oral strains from children with or without severe early childhood caries.,2014-12-08T22:13:31.164Z,2015-03-16T03:17:09.594Z
1225197.3,Streptococcus mutans B04Sm5,,1225197,131567;2;1783272;1239;91061;186826;1300;1301;1309;1225197,cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans;Streptococcus mutans B04Sm5,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,WGS,B04Sm5,,,,,,,,,,,,,,,,, ,,,Good,2014-01-24T00:00:00Z,,,PRJNA173258,SAMN02641544,GCA_000522765.1,,ALYY00000000,,WGS,Illumina HiSeq,100.0x,ABySS v. 1.2.7,,,81,2077621,37,10,62705,60,24,,1965,99.6,98.6,2.2,100,,oral cavity,,2003,2003,,USA,,United States,,"Human, Homo sapiens",Human,,,,Human,,,,,Genome comparisons of S. mutans oral strains from children with or without severe early childhood caries.,2014-12-08T22:13:31.071Z,2015-03-16T03:17:09.594Z
1225198.3,Streptococcus mutans B082SM-A,,1225198,131567;2;1783272;1239;91061;186826;1300;1301;1309;1225198,cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans;Streptococcus mutans B082SM-A,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,WGS,B082SM-A,,,,,,,,,,,,,,,,, ,,,Good,2014-01-24T00:00:00Z,,,PRJNA173259,SAMN02641545,GCA_000522785.1,,ALYZ00000000,,WGS,Illumina HiSeq,100.0x,ABySS v. 1.2.7,,,53,2126752,37,7,97499,56,21,,2031,99.6,96.3,6.3,100,,oral cavity,,2008,2008,,USA,,United States,,"Human, Homo sapiens",Human,,,,Human,,,,,Genome comparisons of S. mutans oral strains from children with or without severe early childhood caries.,2014-12-08T22:13:31.109Z,2015-03-16T03:17:09.594Z
1225199.3,Streptococcus mutans B06Sm2,,1225199,131567;2;1783272;1239;91061;186826;1300;1301;1309;1225199,cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans;Streptococcus mutans B06Sm2,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,WGS,,,,,,,,,,,,,,,,,, ,,,Good,2014-01-24T00:00:00Z,,,PRJNA173260,SAMN02641546,GCA_000522805.1,,ALZA00000000,,WGS,llumina HiSeq,100.0x,ABySS v. 1.2.7,,,66,2219920,36.9,9,73894,61,24,,2105,99.6,96,8.2,100,,oral cavity,,2003,2003,,USA,,United States,,"Human, Homo sapiens",Human,,,,Human,,,,,Genome comparisons of S. mutans oral strains from children with or without severe early childhood caries,2014-12-08T22:13:31.092Z,2015-03-16T03:17:09.594Z
1225200.3,Streptococcus mutans B85SM-B,,1225200,131567;2;1783272;1239;91061;186826;1300;1301;1309;1225200,cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans;Streptococcus mutans B85SM-B,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,WGS,B85SM-B,,,,,,,,,,,,,,,,, ,,,Good,2014-01-24T00:00:00Z,,,PRJNA173261,SAMN02641547,GCA_000522825.1,,ALZB00000000,,WGS,Illumina HiSeq,100.0x,ABySS v. 1.2.7,,,46,2101922,36.9,7,96201,60,18,,1994,99.9,97.6,6.3,100,,oral cavity,,2008,2008,,USA,,United States,,"Human, Homo sapiens",Human,,,,Human,,,,,Genome comparisons of S. mutans oral strains from children with or without severe early childhood caries.,2014-12-08T22:13:31.240Z,2015-03-16T03:17:09.594Z
1225201.3,Streptococcus mutans B88SM-A,,1225201,131567;2;1783272;1239;91061;186826;1300;1301;1309;1225201,cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans;Streptococcus mutans B88SM-A,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,WGS,B88SM-A,,,,,,,,,,,,,,,,, ,,,Good,2014-01-24T00:00:00Z,,,PRJNA173262,SAMN02641548,GCA_000522845.1,,ALZC00000000,,WGS,Illumina HiSeq,100.0x,ABySS v. 1.2.7,,,75,2061948,36.7,9,72442,52,9,,1992,99.7,98.7,2.9,100,,oral cavity,,2008,2008,,USA,,United States,,"Human, Homo sapiens",Human,,,,Human,,,,,Genome comparisons of S. mutans oral strains from children with or without severe early childhood caries.,2014-12-08T22:13:31.250Z,2015-03-16T03:17:09.594Z
1225186.3,Streptococcus mutans str. B16 P Sm1,,1225186,131567;2;1783272;1239;91061;186826;1300;1301;1309;1225186,cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans;Streptococcus mutans str. B16 P Sm1,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,WGS,B16 P Sm1,,,,,,,,,,,,,,,,, ,,,Poor,2014-01-24T00:00:00Z,,,PRJNA173263,SAMN02641549,GCA_000522865.1,,ALZD00000000,,WGS,Illumina HiSeq,100.0x,ABySS v. 1.2.7,,,58,2329852,36.9,8,112111,57,15,,2237,99.6,95.7,11.2,100,High CheckM contamination score,oral cavity,,2003,2003,,USA,,United States,,"Human, Homo sapiens",Human,,,,Human,,,,,Genome comparisons of S. mutans oral strains from children with or without severe early childhood caries.,2014-12-08T22:13:32.369Z,2015-03-16T03:17:09.594Z
1225202.3,Streptococcus mutans B23Sm1,,1225202,131567;2;1783272;1239;91061;186826;1300;1301;1309;1225202,cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans;Streptococcus mutans B23Sm1,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,WGS,B23Sm1,,,,,,,,,,,,,,,,, ,,,Good,2014-01-24T00:00:00Z,,,PRJNA173265,SAMN02641550,GCA_000522885.1,,ALZE00000000,,WGS,Illumina HiSeq,100.0x,ABySS v. 1.2.7,,,87,2095411,37,9,76820,57,11,,2017,99.7,98.9,2.2,100,,oral cavity,,2004,2004,,USA,,United States,,"Human, Homo sapiens",Human,,,,Human,,,,,Genome comparisons of S. mutans oral strains from children with or without severe early childhood caries.,2014-12-08T22:13:31.208Z,2015-03-16T03:17:09.594Z
1225203.3,Streptococcus mutans B111SM-A,,1225203,131567;2;1783272;1239;91061;186826;1300;1301;1309;1225203,cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans;Streptococcus mutans B111SM-A,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,WGS,B111SM-A,,,,,,,,,,,,,,,,, ,,,Good,2014-01-24T00:00:00Z,,,PRJNA173268,SAMN02641551,GCA_000522905.1,,ALZF00000000,,WGS,Illumina HiSeq,100.0x,ABySS v. 1.2.7,,,39,2124986,36.8,6,123128,60,15,,2035,99.9,97.5,6.3,100,,oral cavity,,2009,2009,,USA,,United States,,"Human, Homo sapiens",Human,,,,Human,,,,,Genome comparisons of S. mutans oral strains from children with or without severe early childhood caries.,2014-12-08T22:13:31.155Z,2015-03-16T03:17:09.594Z
1225204.3,Streptococcus mutans B114SM-A,,1225204,131567;2;1783272;1239;91061;186826;1300;1301;1309;1225204,cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans;Streptococcus mutans B114SM-A,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,WGS,B114SM-A,,,,,,,,,,,,,,,,, ,,,Good,2014-01-24T00:00:00Z,,,PRJNA173269,SAMN02641552,GCA_000522925.1,,ALZG00000000,,WGS,Illumina HiSeq,100.0x,ABySS v. 1.2.7,,,53,2110426,37,6,120718,59,21,,2007,99.8,98.7,5.6,100,,oral cavity,,2009,2009,,USA,,United States,,"Human, Homo sapiens",Human,,,,Human,,,,,Genome comparisons of S. mutans oral strains from children with or without severe early childhood caries.,2014-12-08T22:13:31.172Z,2015-03-16T03:17:09.594Z
1225205.3,Streptococcus mutans B115SM-A,,1225205,131567;2;1783272;1239;91061;186826;1300;1301;1309;1225205,cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans;Streptococcus mutans B115SM-A,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,WGS,B115SM-A,,,,,,,,,,,,,,,,, ,,,Poor,2014-01-24T00:00:00Z,,,PRJNA173270,SAMN02641553,GCA_000522945.1,,ALZH00000000,,WGS,Illumina HiSeq,100.0x,ABySS v. 1.2.7,,,49,2283584,36.9,7,100247,37,6,,2183,99.8,95.9,21.9,100,High CheckM contamination score,oral cavity,,2009,2009,,USA,,United States,,"Human, Homo sapiens",Human,,,,Human,,,,,Genome comparisons of S. mutans oral strains from children with or without severe early childhood caries.,2014-12-08T22:13:31.181Z,2015-03-16T03:17:09.594Z
1257037.3,Streptococcus mutans 5DC8,,1257037,131567;2;1783272;1239;91061;186826;1300;1301;1309;1257037,cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans;Streptococcus mutans 5DC8,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,WGS,5DC8,,,,,,,,,,,,,,,,, ,,,Good,2013-03-21T00:00:00Z,22475007,,PRJNA179252,SAMN02469959,GCA_000347795.1,,AOBX00000000,,WGS,Illumina HiSeq,100.0x,SOAPdenovo v. 1.0; Maq v. 0.6.6; Phrap v.,,,9,2010949,36.9,2,354736,65,15,,1941,99.6,99.3,,100,,root caries,,,,,United Kingdom,Europe,United Kingdom: London,,"Human, Homo sapiens",Human,,,,Human,,,,,Comparative analysis of mutans streptococci species.,2014-12-08T22:13:30.982Z,2015-03-16T03:17:09.594Z
1257038.3,Streptococcus mutans KK21,,1257038,131567;2;1783272;1239;91061;186826;1300;1301;1309;1257038,cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans;Streptococcus mutans KK21,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,WGS,KK21,,,,,,,,,,,,,,,,, ,,,Good,2013-03-21T00:00:00Z,22475007,,PRJNA179253,SAMN02469962,GCA_000347815.1,,AOBY00000000,,WGS,Illumina HiSeq,100.0x,SOAPdenovo v. 1.0; Maq v. 0.6.6; Phrap v.,,,2,2034595,36.8,1,1622660,67,15,,1967,99.6,99.4,0.7,100,,enamel caries of an adult,,,,,Germany,Europe,Germany: Jena,,"Human, Homo sapiens",Human,,,,Human,,,,,Comparative analysis of mutans streptococci species.,2014-12-08T22:13:31.289Z,2015-03-16T03:17:09.594Z
1257039.3,Streptococcus mutans KK23,,1257039,131567;2;1783272;1239;91061;186826;1300;1301;1309;1257039,cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans;Streptococcus mutans KK23,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,WGS,KK23,,,,,,,,,,,,,,,,, ,,,Good,2013-03-21T00:00:00Z,22475007,,PRJNA179254,SAMN02469955,GCA_000347835.1,,AOBZ00000000,,WGS,Illumina HiSeq,100.0x,SOAPdenovo v. 1.0; Maq v. 0.6.6; Phrap v.,,,37,1916191,36.7,6,134323,24,,,1849,99.3,98.7,,97.8,,enamel caries of a child,,,,,Germany,Europe,Germany: Jena,,"Human, Homo sapiens",Human,,,,Human,,,,,Comparative analysis of mutans streptococci species.,2014-12-08T22:13:31.299Z,2015-03-16T03:17:09.594Z
1257040.3,Streptococcus mutans AC4446,,1257040,131567;2;1783272;1239;91061;186826;1300;1301;1309;1257040,cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans;Streptococcus mutans AC4446,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,WGS,AC4446,,,,,,,,,,,,,,,,, ,,,Good,2013-03-21T00:00:00Z,22475007,,PRJNA179255,SAMN02469957,GCA_000347855.1,,AOCA00000000,,WGS,Illumina HiSeq,100.0x,SOAPdenovo v. 1.0; Maq v. 0.6.6; Phrap v.,,,42,2003697,36.9,5,167413,65,15,,1925,99.6,98.7,0.7,100,,a confirmed case of infective endocarditis,,,,,Germany,Europe,Germany: Dillingen,,"Human, Homo sapiens",Human,,,,Human,,,,,Comparative analysis of mutans streptococci species.,2014-12-08T22:13:31.042Z,2015-03-16T03:17:09.594Z
1257041.3,Streptococcus mutans ATCC 25175,,1257041,131567;2;1783272;1239;91061;186826;1300;1301;1309;1257041,cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans;Streptococcus mutans ATCC 25175,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,WGS,ATCC 25175,,,,,,,,,,,,,,,,, ,,,Good,2013-03-21T00:00:00Z,22475007,,PRJNA179256,SAMN02469958,GCA_000347875.1,,AOCB00000000,,WGS,Illumina HiSeq,100.0x,SOAPdenovo v. 1.0; Maq v. 0.6.6; Phrap v.,,,10,1999673,36.9,3,233425,64,15,,1917,99.7,99.4,,100,,carious dentine,,,,,,,,,"Human, Homo sapiens",Human,,,,Human,,,,,Comparative analysis of mutans streptococci species.,2014-12-08T22:13:31.052Z,2015-03-16T03:17:09.594Z
